ENTIDADE;NUM_NOTICIA;DATA;HORA;VEÍCULO;ESTADO;TITULO;LINK
 Temas de Interesse | Ambiente Sindical;21;21/09/2018 ;19:37:07; G1 - Globo ; BR; Preço da passagem de ônibus em João Pessoa tem desconto neste sábado;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537520491007
 Temas de Interesse | Ambiente Sindical;22;21/09/2018 ;19:37:07; G1 - Globo ; BR; Maurício Rands propõe implantar programa 'Nome Limpo' em PE para aquecer economia;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537560926009
 Temas de Interesse | Ambiente Sindical;23;21/09/2018 ;19:37:07; G1 - Globo ; BR; MPPA emite nota defendendo licitação para transporte coletivo em Santarém;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537564746004
 Temas de Interesse | Ambiente Sindical;24;21/09/2018 ;19:37:07; G1 - Globo ; BR; Ensino superior favorece empregabilidade e ajuda a resistir na crise;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537548020004
 Temas de Interesse | Ambiente Sindical;25;21/09/2018 ;19:37:07; G1 - Globo ; BR; Confira a agenda dos candidatos ao Governo do Acre em 21 de setembro;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537538862030
 Temas de Interesse | Ambiente Sindical;26;21/09/2018 ;19:37:07; G1 - Globo ; BR; Prefeitura tem 30 dias para apresentar plano de redução de gastos e pagamento de salários atrasados;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537559648003
 Temas de Interesse | Ambiente Sindical;27;21/09/2018 ;19:37:07; G1 - Globo ; BR; Veja opções de teatro no DF para este fim de semana;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537568932002
 Temas de Interesse | Ambiente Sindical;28;21/09/2018 ;19:37:07; G1 - Globo ; BR; Bruno e Marrone cantam na 2ª noite da exposição agropecuária de Palmas;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537534458006
 Temas de Interesse | Ambiente Sindical;29;21/09/2018 ;19:37:07; G1 - Globo ; BR; Movimentadores de cargas protestam em frente ao Sindicato do Comércio Varejista;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537548155004
 Temas de Interesse | Ambiente Sindical;30;21/09/2018 ;19:37:07; G1 - Globo ; BR; Candidato ao governo de SC Camasão (PSOL) responde perguntas do G1;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537543327001
 Temas de Interesse | Ambiente Sindical;31;21/09/2018 ;19:37:07; G1 - Globo ; BR; Confira a agenda dos candidatos ao Governo do Acre em 21 de setembro;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537538861009
 Temas de Interesse | Ambiente Sindical;32;21/09/2018 ;19:37:07; Valor Online ; BR; Centrão já especula sobre apoio do grupo a um candidato no 2º turno;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537526398001
 Temas de Interesse | Ambiente Sindical;33;21/09/2018 ;19:37:07; Valor Online ; BR; Auditores fiscais agropecuários decidem não fazer greve;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537554899003
 Temas de Interesse | Ambiente Sindical;34;21/09/2018 ;19:37:07; Valor Online ; BR; Ensino superior cresce só na graduação a distância;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537526405003
 Temas de Interesse | Ambiente Sindical;35;21/09/2018 ;19:37:07; Valor Online ; BR; Embraer deve fazer anúncio de joint com a Boeing até 5 de dezembro;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537563500009
 Temas de Interesse | Ambiente Sindical;36;21/09/2018 ;19:37:07; correiobraziliense.com.br ; BR; Pela educação e liberdade;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537515707003
 Temas de Interesse | Ambiente Sindical;37;21/09/2018 ;19:37:07; Estadão.com.br - Últimas notícias ; BR; Na França, açougueiros contratam seguranças para proteger estabelecimentos contra veganos radicais;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537534954007
 Temas de Interesse | Ambiente Sindical;38;21/09/2018 ;19:37:07; R7 ; BR; Itamaraty endurece punição a diplomatas após delitos;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537567795001
 Temas de Interesse | Ambiente Sindical;39;21/09/2018 ;19:37:07; Jornal do Brasil Online ; RJ; Federação espanhola comunica La Liga sobre oposição a jogo disputado nos EUA;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537560102005
 Temas de Interesse | Ambiente Sindical;40;21/09/2018 ;19:37:07; R7 ; BR; Simulador para motoristas de ônibus visa reduzir número de acidentes;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537559490012
 Temas de Interesse | Ambiente Sindical;41;21/09/2018 ;19:37:07; Estadão.com.br - Últimas notícias ; BR; Crise impulsiona matrículas em cursos do ensino a distância;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537511119001
 Temas de Interesse | Ambiente Sindical;42;21/09/2018 ;19:37:07; Yahoo! Notícias Brasil ; BR; Açougueiros franceses contratam seguranças contra veganos radicais;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537530564005
 Temas de Interesse | Ambiente Sindical;43;21/09/2018 ;19:37:07; Yahoo! Notícias Brasil ; BR; Federação espanhola comunica LaLiga sobre oposição a jogo disputado nos EUA;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537557122003
 Temas de Interesse | Ambiente Sindical;44;21/09/2018 ;19:37:07; Jornal do Brasil Online ; RJ; A esperança de Ciro;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537503424001
 Temas de Interesse | Ambiente Sindical;45;21/09/2018 ;19:37:07; Terra - Notícias ; BR; Presença de um animal de estimação influencia na qualidade de vida dos idosos;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537556689007
 Temas de Interesse | Ambiente Sindical;46;21/09/2018 ;19:37:07; Terra - Notícias ; BR; Gestora VBI investirá R$ 500 milhões em projetos de residências estudantis;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537518120005
 Temas de Interesse | Ambiente Sindical;47;21/09/2018 ;19:37:07; correiobraziliense.com.br ; BR; Na França, açougueiros contratam seguranças contra veganos radicais;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537531570001
 Temas de Interesse | Ambiente Sindical;48;21/09/2018 ;19:37:07; Terra - Notícias ; BR; Crise impulsiona matrículas em cursos do ensino a distância;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537511891009
 Temas de Interesse | Ambiente Sindical;49;21/09/2018 ;19:37:07; Terra - Notícias ; BR; As origens ideológicas do nazismo;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537535582003
 Temas de Interesse | Ambiente Sindical;50;21/09/2018 ;19:37:07; Terra - Notícias ; BR; Licenciamento para empreendimentos de energia solar é aprovado no Ceará;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537555334009
 Temas de Interesse | Ambiente Sindical;51;21/09/2018 ;19:37:07; Jornal do Brasil Online ; RJ; Na França, açougueiros contratam seguranças contra veganos radicais;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537529325017
 Temas de Interesse | Ambiente Sindical;52;21/09/2018 ;19:37:07; Terra - Notícias ; BR; Ensino superior cresce no País, mas graças à modalidade a distância;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537511883011
 Temas de Interesse | Ambiente Sindical;53;21/09/2018 ;19:37:07; Jornal do Brasil Online ; RJ; Crise impulsiona matrículas no EAD;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537534266005
 Temas de Interesse | Ambiente Sindical;54;21/09/2018 ;19:37:07; correiobraziliense.com.br ; BR; Candidato ao Senado, Chico Sant'Anna (PSol) diz que lutará por linha férrea;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537521968003
 Temas de Interesse | Ambiente Sindical;55;21/09/2018 ;19:37:07; Yahoo! Notícias Brasil ; BR; TCU permite programa Internet Para Todos instalar 98 pontos de acesso à Internet;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537559342003
 Temas de Interesse | Ambiente Sindical;56;21/09/2018 ;19:37:07; Estadão.com.br - Últimas notícias ; BR; Ensino superior cresce no País, mas graças à modalidade a distância;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537511104001
 Temas de Interesse | Ambiente Sindical;57;21/09/2018 ;19:37:07; correiobraziliense.com.br ; BR; Emprego na construção cresce 0,56% entre junho e julho no País, diz SindusCon-SP;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537558358016
 Temas de Interesse | Ambiente Sindical;58;21/09/2018 ;19:37:07; Yahoo! Notícias Brasil ; BR; Funcionárias demitidas vão processar Peres, que vê debandada na Vila;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537534522001
 Temas de Interesse | Ambiente Sindical;59;21/09/2018 ;19:37:07; Yahoo! Notícias Brasil ; BR; Federação Espanhola proíbe jogo do Campeonato Espanhol nos EUA;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537557909005
 Temas de Interesse | Ambiente Sindical;60;21/09/2018 ;19:37:07; Veja.com ; BR; Saiba por que o abraço faz bem à saúde física e mental;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537563431010
 Temas de Interesse | Ambiente Sindical;61;21/09/2018 ;19:37:07; Exame.com ; BR; Licenciamento para empreendimentos de energia solar é aprovado no Ceará;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537555361003
 Temas de Interesse | Ambiente Sindical;62;21/09/2018 ;19:37:07; IstoÉ Dinheiro Online ; BR; Crise impulsiona matrículas no EAD;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537527707004
 Temas de Interesse | Ambiente Sindical;63;21/09/2018 ;19:37:07; IstoÉ Dinheiro Online ; BR; Emprego na construção cresce 0,56% entre junho e julho no País, diz SindusCon-SP;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537549601010
 Temas de Interesse | Ambiente Sindical;64;21/09/2018 ;19:37:07; IstoÉ Dinheiro Online ; BR; Lojas da Amazon custarão milhares de empregos, afirma entidade;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537536819006
 Temas de Interesse | Ambiente Sindical;65;21/09/2018 ;19:37:07; IstoÉ Dinheiro Online ; BR; Gestora VBI investirá R$ 500 milhões em projetos de residências estudantis;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537528374012
 Temas de Interesse | Ambiente Sindical;66;21/09/2018 ;19:37:07; IstoÉ Dinheiro Online ; BR; Ensino superior cresce no País, mas graças à modalidade a distância;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537527702012
 Temas de Interesse | Ambiente Sindical;67;21/09/2018 ;19:37:07; IstoÉ Online ; BR; Federação espanhola comunica LaLiga sobre oposição a jogo disputado nos EUA;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537557154019
 Temas de Interesse | Ambiente Sindical;68;21/09/2018 ;19:37:07; IstoÉ Online ; BR; Ensino superior cresce no País, mas graças à modalidade a distância;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537525829010
 Temas de Interesse | Ambiente Sindical;69;21/09/2018 ;19:37:07; IstoÉ Online ; BR; Um general do barulho;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537531749005
 Temas de Interesse | Ambiente Sindical;70;21/09/2018 ;19:37:07; IstoÉ Online ; BR; Emprego na construção cresce 0,56% entre junho e julho no País, diz SindusCon-SP;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537549797005
 Temas de Interesse | Ambiente Sindical;71;21/09/2018 ;19:37:07; IstoÉ Online ; BR; Crise impulsiona matrículas no EAD;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537527454008
 Temas de Interesse | Ambiente Sindical;72;21/09/2018 ;19:37:07; IstoÉ Online ; BR; Açougueiros franceses contratam seguranças contra veganos radicais;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537530537012
 Temas de Interesse | Ambiente Sindical;73;21/09/2018 ;19:37:07; IstoÉ Online ; BR; Gestora VBI investirá R$ 500 milhões em projetos de residências estuda;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537527456012
 Temas de Interesse | Reforma da Previdência;1;21/09/2018 ;19:37:07; InfoMoney - Online ; BR; Quem promete ajuste rápido sem aumentar impostos está mentindo;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537559533008
 Temas de Interesse | Reforma da Previdência;2;21/09/2018 ;19:37:07; InfoMoney - Online ; BR; Os 5 assuntos que vão agitar os mercados nesta sexta-feira;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537528330008
 Temas de Interesse | Reforma da Previdência;3;21/09/2018 ;19:37:07; InfoMoney - Online ; BR; "Nova CPMF": economista apresenta proposta para candidatos, mas será uma boa ideia?;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537567844003
 Temas de Interesse | Reforma da Previdência;4;21/09/2018 ;19:37:07; Diário Catarinense - Online ; SC; 'Eleição vai definir se Brasil crescerá 4% ou -2% ano que vem', diz Arida;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537537555013
 Temas de Interesse | Reforma da Previdência;5;21/09/2018 ;19:37:07; Es Hoje Online ; ES; Eleição vai definir se Brasil crescerá 4% ou -2% ano que vem, diz Arida;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537539252006
 Temas de Interesse | Reforma da Previdência;6;21/09/2018 ;19:37:07; Último Instante ; BR; Resumo da semana 17/09 a 21/09/2018;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537568790024
 Temas de Interesse | Reforma da Previdência;7;21/09/2018 ;19:37:07; Estado de Minas - Online ; MG; 'Eleição vai definir se Brasil crescerá 4% ou -2% ano que vem', diz Arida;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537539149015
 Temas de Interesse | Reforma da Previdência;8;21/09/2018 ;19:37:07; Brasil 247 ; BR; FHC procura o anti-Haddad. O resto é conversa;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537540467012
 Temas de Interesse | Reforma da Previdência;9;21/09/2018 ;19:37:07; Blog do Ney Lopes ; RN; Equipe de Bolsonaro delega área de infraestrutura a militares da reserva;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537513070003
 Temas de Interesse | Reforma da Previdência;10;21/09/2018 ;19:37:07; O Antagonista ; BR; Bolsonaro e o ajuste fiscal;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537541975003
 Temas de Interesse | Reforma da Previdência;11;21/09/2018 ;19:37:07; Globo News ; BR; Cenário eleitoral de 2018 é semelhante ao de 1989 (02h26);http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537545226013
 Temas de Interesse | Reforma da Previdência;12;21/09/2018 ;19:37:07; Jornal do Oeste Online ; PR; 'Eleição vai definir se Brasil crescerá 4% ou;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537538110002
 Temas de Interesse | Reforma da Previdência;13;21/09/2018 ;19:37:07; Brasil 247 ; BR; Persio Arida critica recriação da CPMF;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537548717006
 Temas de Interesse | Reforma da Previdência;14;21/09/2018 ;19:37:07; Poder 360 (Online) ; BR; Sem política, não vai ter economia;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537515273012
 Temas de Interesse | Reforma da Previdência;15;21/09/2018 ;19:37:07; Blog Painel - Folha.com ; BR; Sigla de Bolsonaro vai criar 'disque-denúncia' para receber relatos de apoiadores no dia da votação;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537507579002
 Temas de Interesse | Reforma da Previdência;16;21/09/2018 ;19:37:07; Estado de Minas - Online ; MG; Ligado nas eleições;http://cni.empauta.com/e2/standard/noticia/mostra_noticia_e2.php?cod_noticia=1809211537523303003
